date,restaurant_id,city,restaurant_type,weekday_name,revenue,predicted_revenue,orders,staff_hours,recommended_staff_hours,staffing_gap_hours,personnel_cost_ratio,predicted_personnel_cost_ratio,productivity_per_hour,absolute_percentage_error,anomaly_flag,priority,recommendation
2024-04-21,R0037,Mannheim,casual_dining,Sunday,4082.42,3978.02,300,48.5,53.56,5.06,0.226,0.2561,84.17,2.56,0,Low,Staffing and productivity look stable
2024-04-21,R0038,Freiburg,coffee_shop,Sunday,2040.13,1924.18,160,26.94,25.47,-1.47,0.1768,0.1772,75.74,5.68,0,Low,Staffing and productivity look stable
2024-04-21,R0039,Mannheim,delivery_focused,Sunday,3546.3,3785.29,391,50.44,43.85,-6.59,0.2215,0.1805,70.31,6.74,0,Low,Staffing and productivity look stable
2024-04-21,R0041,Freiburg,fast_food,Sunday,4109.58,3908.04,274,44.4,49.63,5.23,0.1382,0.1624,92.57,4.9,0,Low,Staffing and productivity look stable
2024-04-21,R0043,Stuttgart,delivery_focused,Sunday,3708.41,4625.86,238,49.7,53.58,3.88,0.1833,0.1585,74.62,24.74,0,Low,Staffing and productivity look stable
2024-04-21,R0044,Stuttgart,fast_food,Sunday,2736.57,2758.19,261,35.6,35.03,-0.57,0.1844,0.1801,76.88,0.79,0,Low,Staffing and productivity look stable
2024-04-21,R0047,Darmstadt,fast_food,Sunday,4889.33,4758.52,333,60.57,60.43,-0.14,0.2055,0.2107,80.72,2.68,0,Low,Staffing and productivity look stable
2024-04-21,R0048,Heidelberg,fast_food,Sunday,1825.9,1909.38,132,18.92,24.25,5.33,0.1537,0.1883,96.51,4.57,0,Low,Staffing and productivity look stable
2024-04-21,R0049,Heidelberg,coffee_shop,Sunday,4098.91,4023.96,283,51.6,53.27,1.67,0.2062,0.2168,79.44,1.83,0,Low,Staffing and productivity look stable
2024-04-21,R0052,Stuttgart,family_restaurant,Sunday,2681.64,2623.73,175,37.34,33.77,-3.57,0.2316,0.2142,71.82,2.16,0,Low,Staffing and productivity look stable
2024-04-21,R0053,Mannheim,delivery_focused,Sunday,4127.81,4302.74,371,51.72,49.84,-1.88,0.191,0.1765,79.81,4.24,0,Low,Staffing and productivity look stable
2024-04-21,R0055,Darmstadt,fast_food,Sunday,1756.89,2167.25,149,25.4,27.52,2.12,0.2865,0.2517,69.18,23.36,0,Low,Staffing and productivity look stable
2024-04-21,R0056,Darmstadt,casual_dining,Sunday,2664.0,3036.3,200,34.11,40.88,6.77,0.1647,0.1733,78.11,13.98,0,Low,Staffing and productivity look stable
2024-04-21,R0058,Freiburg,coffee_shop,Sunday,5437.18,5271.58,429,71.27,69.79,-1.48,0.2053,0.2075,76.29,3.05,0,Low,Staffing and productivity look stable
2024-04-21,R0059,Darmstadt,fast_food,Sunday,4101.22,4358.43,345,56.19,55.35,-0.84,0.2525,0.2341,72.98,6.27,0,Low,Staffing and productivity look stable
2024-04-21,R0060,Heidelberg,coffee_shop,Sunday,2481.57,2674.17,286,36.64,35.4,-1.24,0.2264,0.2029,67.72,7.76,0,Low,Staffing and productivity look stable
2024-04-20,R0002,Heidelberg,delivery_focused,Saturday,5122.31,4728.0,359,53.05,54.77,1.72,0.1384,0.1549,96.56,7.7,0,Low,Staffing and productivity look stable
2024-04-20,R0004,Freiburg,fast_food,Saturday,5905.72,6125.83,419,81.56,77.8,-3.76,0.2077,0.191,72.41,3.73,0,Low,Staffing and productivity look stable
2024-04-20,R0007,Freiburg,casual_dining,Saturday,5369.23,5477.5,379,69.95,73.75,3.8,0.1746,0.1804,76.75,2.02,0,Low,Staffing and productivity look stable
2024-04-20,R0010,Mannheim,delivery_focused,Saturday,3206.3,3276.14,333,38.27,37.95,-0.32,0.1755,0.1703,83.77,2.18,0,Low,Staffing and productivity look stable
2024-04-20,R0012,Stuttgart,delivery_focused,Saturday,5061.46,5036.94,352,61.27,58.35,-2.92,0.2092,0.2002,82.61,0.48,0,Low,Staffing and productivity look stable
2024-04-20,R0016,Heidelberg,fast_food,Saturday,2978.88,3174.24,232,34.09,40.31,6.22,0.164,0.182,87.38,6.56,0,Low,Staffing and productivity look stable
2024-04-20,R0017,Freiburg,coffee_shop,Saturday,5086.01,5122.01,394,62.94,67.81,4.87,0.1787,0.1912,80.81,0.71,0,Low,Staffing and productivity look stable
2024-04-20,R0018,Darmstadt,casual_dining,Saturday,3201.49,2760.81,252,33.16,37.17,4.01,0.1347,0.1752,96.54,13.76,0,Low,Staffing and productivity look stable
2024-04-20,R0021,Heidelberg,coffee_shop,Saturday,3496.7,3268.54,299,47.1,43.27,-3.83,0.2112,0.2076,74.24,6.53,0,Low,Staffing and productivity look stable
2024-04-20,R0024,Mannheim,coffee_shop,Saturday,3024.93,3335.97,283,47.34,44.16,-3.18,0.2273,0.1923,63.9,10.28,0,Low,Staffing and productivity look stable
2024-04-20,R0030,Darmstadt,fast_food,Saturday,3276.27,3144.63,287,47.27,39.94,-7.33,0.3004,0.2644,69.31,4.02,0,Low,Staffing and productivity look stable
2024-04-20,R0034,Freiburg,delivery_focused,Saturday,6705.75,5954.15,415,64.82,68.97,4.15,0.1602,0.1919,103.45,11.21,0,Low,Staffing and productivity look stable
2024-04-20,R0035,Mannheim,family_restaurant,Saturday,2960.01,3139.68,184,37.88,40.41,2.53,0.2535,0.255,78.14,6.07,0,Low,Staffing and productivity look stable
2024-04-20,R0036,Darmstadt,fast_food,Saturday,4701.47,4789.47,412,52.96,60.83,7.87,0.1494,0.1684,88.78,1.87,0,Low,Staffing and productivity look stable
2024-04-20,R0038,Freiburg,coffee_shop,Saturday,1816.01,1848.48,145,31.17,24.47,-6.7,0.2298,0.1773,58.27,1.79,0,Low,Staffing and productivity look stable
2024-04-20,R0039,Mannheim,delivery_focused,Saturday,4229.8,4514.64,433,54.1,52.3,-1.8,0.1992,0.1805,78.18,6.73,0,Low,Staffing and productivity look stable
2024-04-20,R0040,Darmstadt,fast_food,Saturday,7553.04,6950.87,426,90.58,88.28,-2.3,0.226,0.2393,83.39,7.97,0,Low,Staffing and productivity look stable
2024-04-20,R0041,Freiburg,fast_food,Saturday,3669.92,3745.39,304,43.19,47.57,4.38,0.1505,0.1624,84.96,2.06,0,Low,Staffing and productivity look stable
2024-04-20,R0044,Stuttgart,fast_food,Saturday,2150.8,2559.16,206,31.04,32.5,1.46,0.2046,0.1801,69.28,18.99,0,Low,Staffing and productivity look stable
2024-04-20,R0046,Frankfurt,delivery_focused,Saturday,6329.38,6095.09,632,77.44,70.6,-6.84,0.1784,0.1689,81.73,3.7,0,Low,Staffing and productivity look stable
2024-04-20,R0047,Darmstadt,fast_food,Saturday,4927.44,5213.6,327,69.01,66.21,-2.8,0.2323,0.2107,71.4,5.81,0,Low,Staffing and productivity look stable
2024-04-20,R0048,Heidelberg,fast_food,Saturday,2058.14,2073.89,186,26.61,26.34,-0.27,0.1918,0.1884,77.33,0.77,0,Low,Staffing and productivity look stable
2024-04-20,R0051,Frankfurt,casual_dining,Saturday,4210.02,3582.94,335,53.15,48.24,-4.91,0.2333,0.2488,79.22,14.89,0,Low,Staffing and productivity look stable
2024-04-20,R0052,Stuttgart,family_restaurant,Saturday,3029.37,3062.29,211,45.22,39.41,-5.81,0.2483,0.2141,66.99,1.09,0,Low,Staffing and productivity look stable
2024-04-20,R0054,Heidelberg,casual_dining,Saturday,4173.4,3810.35,515,49.89,51.3,1.41,0.1782,0.2007,83.65,8.7,0,Low,Staffing and productivity look stable
2024-04-20,R0055,Darmstadt,fast_food,Saturday,2915.96,2739.92,216,41.64,34.8,-6.84,0.283,0.2517,70.03,6.04,0,Low,Staffing and productivity look stable
2024-04-20,R0056,Darmstadt,casual_dining,Saturday,4250.19,4273.55,333,57.03,57.54,0.51,0.1727,0.1733,74.52,0.55,0,Low,Staffing and productivity look stable
2024-04-19,R0002,Heidelberg,delivery_focused,Friday,4220.73,4033.71,326,44.98,46.72,1.74,0.1425,0.1549,93.83,4.43,0,Low,Staffing and productivity look stable
2024-04-19,R0003,Darmstadt,coffee_shop,Friday,6200.77,5866.23,388,72.77,77.66,4.89,0.1567,0.1767,85.21,5.4,0,Low,Staffing and productivity look stable
2024-04-19,R0004,Freiburg,fast_food,Friday,5097.72,5359.42,371,68.58,68.06,-0.52,0.2023,0.191,74.33,5.13,0,Low,Staffing and productivity look stable
2024-04-19,R0005,Karlsruhe,family_restaurant,Friday,3023.69,3064.65,244,38.27,39.44,1.17,0.213,0.2166,79.02,1.35,0,Low,Staffing and productivity look stable
2024-04-19,R0006,Freiburg,fast_food,Friday,5591.4,5839.48,301,73.92,74.16,0.24,0.1915,0.1839,75.65,4.44,0,Low,Staffing and productivity look stable
2024-04-19,R0008,Mannheim,coffee_shop,Friday,6175.56,5848.28,425,74.2,77.42,3.22,0.1662,0.1832,83.23,5.3,0,Low,Staffing and productivity look stable
2024-04-19,R0012,Stuttgart,delivery_focused,Friday,5236.07,4735.82,339,58.34,54.86,-3.48,0.1925,0.2002,89.75,9.55,0,Low,Staffing and productivity look stable
2024-04-19,R0013,Frankfurt,casual_dining,Friday,4470.97,4529.45,335,64.87,60.98,-3.89,0.1786,0.1657,68.92,1.31,0,Low,Staffing and productivity look stable
2024-04-19,R0014,Karlsruhe,fast_food,Friday,4701.16,4488.65,362,55.02,57.01,1.99,0.2016,0.2188,85.45,4.52,0,Low,Staffing and productivity look stable
2024-04-19,R0016,Heidelberg,fast_food,Friday,2747.24,2825.75,177,28.27,35.89,7.62,0.1474,0.182,97.19,2.86,0,Low,Staffing and productivity look stable
2024-04-19,R0018,Darmstadt,casual_dining,Friday,2774.6,2365.28,234,30.55,31.84,1.29,0.1432,0.1751,90.83,14.75,0,Low,Staffing and productivity look stable
2024-04-19,R0019,Stuttgart,fast_food,Friday,3455.71,4104.73,271,48.03,52.13,4.1,0.2411,0.2202,71.95,18.78,0,Low,Staffing and productivity look stable
2024-04-19,R0021,Heidelberg,coffee_shop,Friday,2749.95,2819.96,284,35.73,37.33,1.6,0.2038,0.2076,76.96,2.55,0,Low,Staffing and productivity look stable
2024-04-19,R0024,Mannheim,coffee_shop,Friday,2833.49,2904.21,251,37.06,38.45,1.39,0.19,0.1924,76.45,2.5,0,Low,Staffing and productivity look stable
2024-04-19,R0025,Frankfurt,fast_food,Friday,2755.79,2547.26,231,26.69,32.35,5.66,0.1577,0.2068,103.24,7.57,0,Low,Staffing and productivity look stable
2024-04-19,R0028,Darmstadt,family_restaurant,Friday,3449.51,3449.14,265,43.47,44.39,0.92,0.1512,0.1544,79.35,0.01,0,Low,Staffing and productivity look stable
2024-04-19,R0029,Karlsruhe,coffee_shop,Friday,6066.51,6543.72,496,85.99,86.63,0.64,0.2545,0.2378,70.55,7.87,0,Low,Staffing and productivity look stable
2024-04-19,R0030,Darmstadt,fast_food,Friday,3140.23,2934.09,240,44.82,37.26,-7.56,0.2972,0.2644,70.06,6.56,0,Low,Staffing and productivity look stable
2024-04-19,R0032,Heidelberg,family_restaurant,Friday,3953.93,4209.87,342,61.87,54.18,-7.69,0.1946,0.1601,63.91,6.47,0,Low,Staffing and productivity look stable
2024-04-19,R0033,Darmstadt,delivery_focused,Friday,3023.6,3772.22,267,36.0,43.7,7.7,0.193,0.1878,84.0,24.76,0,Low,Staffing and productivity look stable
2024-04-19,R0035,Mannheim,family_restaurant,Friday,2856.48,3034.02,149,32.13,39.05,6.92,0.2228,0.255,88.89,6.22,0,Low,Staffing and productivity look stable
2024-04-19,R0038,Freiburg,coffee_shop,Friday,1465.74,1543.64,109,23.39,20.43,-2.96,0.2137,0.1772,62.66,5.31,0,Low,Staffing and productivity look stable
2024-04-19,R0041,Freiburg,fast_food,Friday,4381.53,4272.15,294,52.47,54.26,1.79,0.1532,0.1624,83.5,2.5,0,Low,Staffing and productivity look stable
2024-04-19,R0042,Freiburg,casual_dining,Friday,13042.5,11751.77,654,161.32,158.22,-3.1,0.1653,0.18,80.85,9.9,0,Low,Staffing and productivity look stable
2024-04-19,R0044,Stuttgart,fast_food,Friday,2867.73,2912.32,242,33.16,36.99,3.83,0.1639,0.1801,86.48,1.55,0,Low,Staffing and productivity look stable
2024-04-19,R0046,Frankfurt,delivery_focused,Friday,6111.94,5999.89,582,77.21,69.5,-7.71,0.1842,0.1689,79.16,1.83,0,Low,Staffing and productivity look stable
2024-04-19,R0047,Darmstadt,fast_food,Friday,4509.86,4551.03,289,50.13,57.8,7.67,0.1844,0.2107,89.96,0.91,0,Low,Staffing and productivity look stable
2024-04-19,R0048,Heidelberg,fast_food,Friday,1924.23,2022.96,198,21.54,25.69,4.15,0.166,0.1883,89.34,5.13,0,Low,Staffing and productivity look stable
2024-04-19,R0051,Frankfurt,casual_dining,Friday,1941.44,2285.74,193,23.89,30.77,6.88,0.2274,0.2488,81.27,17.73,0,Low,Staffing and productivity look stable
2024-04-19,R0052,Stuttgart,family_restaurant,Friday,2411.07,2593.74,170,36.18,33.38,-2.8,0.2497,0.2141,66.63,7.58,0,Low,Staffing and productivity look stable
2024-04-19,R0053,Mannheim,delivery_focused,Friday,4102.99,3960.23,304,45.52,45.87,0.35,0.1691,0.1765,90.14,3.48,0,Low,Staffing and productivity look stable
2024-04-19,R0058,Freiburg,coffee_shop,Friday,6180.4,5742.78,529,83.73,76.02,-7.71,0.2122,0.2074,73.81,7.08,0,Low,Staffing and productivity look stable
2024-04-19,R0060,Heidelberg,coffee_shop,Friday,2992.88,3247.72,393,47.69,42.99,-4.7,0.2443,0.2029,62.75,8.51,0,Low,Staffing and productivity look stable
2024-04-18,R0001,Karlsruhe,casual_dining,Thursday,3724.22,4321.87,269,56.79,58.19,1.4,0.183,0.1616,65.58,16.05,0,Low,Staffing and productivity look stable
2024-04-18,R0004,Freiburg,fast_food,Thursday,5486.66,5040.51,384,70.7,64.01,-6.69,0.1938,0.191,77.61,8.13,0,Low,Staffing and productivity look stable
2024-04-18,R0005,Karlsruhe,family_restaurant,Thursday,3863.41,3310.79,283,50.27,42.61,-7.66,0.219,0.2166,76.85,14.3,0,Low,Staffing and productivity look stable
2024-04-18,R0006,Freiburg,fast_food,Thursday,5278.71,5080.58,335,64.49,64.52,0.03,0.177,0.1839,81.85,3.75,0,Low,Staffing and productivity look stable
2024-04-18,R0010,Mannheim,delivery_focused,Thursday,2590.38,2664.29,233,35.57,30.86,-4.71,0.2019,0.1703,72.83,2.85,0,Low,Staffing and productivity look stable
2024-04-18,R0012,Stuttgart,delivery_focused,Thursday,4776.25,4425.06,297,51.1,51.26,0.16,0.1848,0.2002,93.48,7.35,0,Low,Staffing and productivity look stable
2024-04-18,R0014,Karlsruhe,fast_food,Thursday,4016.56,3872.46,333,51.14,49.18,-1.96,0.2193,0.2188,78.55,3.59,0,Low,Staffing and productivity look stable
2024-04-18,R0015,Stuttgart,coffee_shop,Thursday,2601.11,2895.88,206,36.22,38.34,2.12,0.1928,0.1834,71.81,11.33,0,Low,Staffing and productivity look stable
2024-04-18,R0016,Heidelberg,fast_food,Thursday,2779.86,2751.81,206,29.99,34.95,4.96,0.1545,0.182,92.7,1.01,0,Low,Staffing and productivity look stable
2024-04-18,R0017,Freiburg,coffee_shop,Thursday,3184.49,3350.46,256,37.59,44.35,6.76,0.1705,0.1911,84.71,5.21,0,Low,Staffing and productivity look stable
2024-04-18,R0018,Darmstadt,casual_dining,Thursday,1605.4,1695.18,183,19.98,22.82,2.84,0.1618,0.1751,80.37,5.59,0,Low,Staffing and productivity look stable
2024-04-18,R0019,Stuttgart,fast_food,Thursday,3844.64,3990.42,283,54.39,50.68,-3.71,0.2453,0.2202,70.69,3.79,0,Low,Staffing and productivity look stable
2024-04-18,R0021,Heidelberg,coffee_shop,Thursday,2031.09,2202.54,219,24.83,29.16,4.33,0.1917,0.2076,81.8,8.44,0,Low,Staffing and productivity look stable
2024-04-18,R0022,Mannheim,casual_dining,Thursday,3161.64,3504.27,203,51.37,47.18,-4.19,0.2421,0.2006,61.55,10.84,0,Low,Staffing and productivity look stable
2024-04-18,R0023,Heidelberg,fast_food,Thursday,5472.95,5011.68,322,62.57,63.65,1.08,0.1874,0.2082,87.47,8.43,0,Low,Staffing and productivity look stable
2024-04-18,R0024,Mannheim,coffee_shop,Thursday,3175.64,2950.43,246,45.95,39.06,-6.89,0.2102,0.1924,69.11,7.09,0,Low,Staffing and productivity look stable
2024-04-18,R0025,Frankfurt,fast_food,Thursday,2745.66,2309.54,216,25.77,29.33,3.56,0.1528,0.2067,106.56,15.88,0,Low,Staffing and productivity look stable
2024-04-18,R0028,Darmstadt,family_restaurant,Thursday,3557.37,3063.27,283,42.46,39.42,-3.04,0.1432,0.1544,83.78,13.89,0,Low,Staffing and productivity look stable
2024-04-18,R0031,Stuttgart,fast_food,Thursday,5010.67,4729.37,320,64.19,60.06,-4.13,0.1936,0.1919,78.06,5.61,0,Low,Staffing and productivity look stable
2024-04-18,R0032,Heidelberg,family_restaurant,Thursday,3573.35,4304.75,333,59.24,55.4,-3.84,0.2062,0.1601,60.32,20.47,0,Low,Staffing and productivity look stable
2024-04-18,R0033,Darmstadt,delivery_focused,Thursday,3980.18,3792.11,295,37.62,43.93,6.31,0.1533,0.1878,105.8,4.73,0,Low,Staffing and productivity look stable
2024-04-18,R0034,Freiburg,delivery_focused,Thursday,4483.64,4396.27,287,44.42,50.92,6.5,0.1642,0.1919,100.94,1.95,0,Low,Staffing and productivity look stable
2024-04-18,R0035,Mannheim,family_restaurant,Thursday,2752.41,2998.05,169,39.88,38.58,-1.3,0.287,0.2549,69.03,8.92,0,Low,Staffing and productivity look stable
2024-04-18,R0037,Mannheim,casual_dining,Thursday,4952.98,4216.56,304,55.43,56.77,1.34,0.2128,0.2561,89.36,14.87,0,Low,Staffing and productivity look stable
2024-04-18,R0038,Freiburg,coffee_shop,Thursday,1705.41,1654.44,122,24.82,21.9,-2.92,0.1949,0.1772,68.71,2.99,0,Low,Staffing and productivity look stable
2024-04-18,R0040,Darmstadt,fast_food,Thursday,5017.87,5273.37,406,65.59,66.97,1.38,0.2463,0.2393,76.5,5.09,0,Low,Staffing and productivity look stable
2024-04-18,R0041,Freiburg,fast_food,Thursday,3391.56,3354.24,233,41.84,42.6,0.76,0.1578,0.1624,81.06,1.1,0,Low,Staffing and productivity look stable
2024-04-18,R0042,Freiburg,casual_dining,Thursday,9592.38,8880.4,550,115.4,119.56,4.16,0.1608,0.18,83.12,7.42,0,Low,Staffing and productivity look stable
2024-04-18,R0043,Stuttgart,delivery_focused,Thursday,4581.61,4894.43,275,57.42,56.69,-0.73,0.1714,0.1584,79.79,6.83,0,Low,Staffing and productivity look stable
2024-04-18,R0047,Darmstadt,fast_food,Thursday,4178.16,3989.08,291,49.74,50.66,0.92,0.1975,0.2107,84.0,4.53,0,Low,Staffing and productivity look stable
2024-04-18,R0048,Heidelberg,fast_food,Thursday,1987.8,1910.86,166,26.64,24.27,-2.37,0.1988,0.1884,74.62,3.87,0,Low,Staffing and productivity look stable
2024-04-18,R0049,Heidelberg,coffee_shop,Thursday,3985.76,4013.87,247,53.94,53.14,-0.8,0.2217,0.2169,73.89,0.71,0,Low,Staffing and productivity look stable
2024-04-18,R0051,Frankfurt,casual_dining,Thursday,2555.59,2364.21,198,29.93,31.83,1.9,0.2164,0.2488,85.39,7.49,0,Low,Staffing and productivity look stable
2024-04-18,R0055,Darmstadt,fast_food,Thursday,2421.48,2418.45,200,33.14,30.71,-2.43,0.2713,0.2517,73.06,0.13,0,Low,Staffing and productivity look stable
2024-04-18,R0056,Darmstadt,casual_dining,Thursday,2483.3,2752.56,231,32.05,37.06,5.01,0.1661,0.1733,77.47,10.84,0,Low,Staffing and productivity look stable
2024-04-18,R0058,Freiburg,coffee_shop,Thursday,3739.61,4235.97,335,52.57,56.08,3.51,0.2202,0.2075,71.14,13.27,0,Low,Staffing and productivity look stable
2024-04-18,R0060,Heidelberg,coffee_shop,Thursday,2818.72,2880.22,334,44.18,38.13,-6.05,0.2403,0.2029,63.8,2.18,0,Low,Staffing and productivity look stable
2024-04-17,R0003,Darmstadt,coffee_shop,Wednesday,3622.38,4044.4,254,48.67,53.54,4.87,0.1794,0.1767,74.43,11.65,0,Low,Staffing and productivity look stable
2024-04-17,R0004,Freiburg,fast_food,Wednesday,5411.16,4709.33,356,63.48,59.81,-3.67,0.1764,0.191,85.24,12.97,0,Low,Staffing and productivity look stable
2024-04-17,R0005,Karlsruhe,family_restaurant,Wednesday,3130.94,3043.0,232,33.51,39.16,5.65,0.1801,0.2166,93.45,2.81,0,Low,Staffing and productivity look stable
2024-04-17,R0006,Freiburg,fast_food,Wednesday,4620.03,4675.49,240,56.4,59.38,2.98,0.1768,0.1839,81.91,1.2,0,Low,Staffing and productivity look stable
2024-04-17,R0007,Freiburg,casual_dining,Wednesday,3383.56,3809.06,290,49.65,51.28,1.63,0.1966,0.1804,68.15,12.58,0,Low,Staffing and productivity look stable
2024-04-17,R0008,Mannheim,coffee_shop,Wednesday,5275.47,4405.69,311,54.46,58.32,3.86,0.1428,0.1832,96.86,16.49,0,Low,Staffing and productivity look stable
2024-04-17,R0009,Heidelberg,fast_food,Wednesday,5870.62,5177.18,427,67.14,65.75,-1.39,0.1967,0.2184,87.44,11.81,0,Low,Staffing and productivity look stable
2024-04-17,R0010,Mannheim,delivery_focused,Wednesday,2329.59,2518.52,238,27.84,29.17,1.33,0.1757,0.1703,83.69,8.11,0,Low,Staffing and productivity look stable
2024-04-17,R0012,Stuttgart,delivery_focused,Wednesday,3971.07,3691.94,243,42.37,42.77,0.4,0.1843,0.2002,93.73,7.03,0,Low,Staffing and productivity look stable
2024-04-17,R0013,Frankfurt,casual_dining,Wednesday,3328.87,3365.91,213,42.03,45.32,3.29,0.1555,0.1657,79.19,1.11,0,Low,Staffing and productivity look stable
2024-04-17,R0014,Karlsruhe,fast_food,Wednesday,2703.58,3301.7,222,41.65,41.93,0.28,0.2654,0.2188,64.9,22.12,0,Low,Staffing and productivity look stable
2024-04-17,R0015,Stuttgart,coffee_shop,Wednesday,3222.22,3764.09,216,46.12,49.83,3.71,0.1981,0.1834,69.87,16.82,0,Low,Staffing and productivity look stable
2024-04-17,R0016,Heidelberg,fast_food,Wednesday,2570.68,2469.34,169,31.37,31.36,-0.01,0.1748,0.182,81.94,3.94,0,Low,Staffing and productivity look stable
2024-04-17,R0017,Freiburg,coffee_shop,Wednesday,3892.93,3532.57,247,48.55,46.76,-1.79,0.1801,0.1911,80.18,9.26,0,Low,Staffing and productivity look stable
2024-04-17,R0020,Frankfurt,fast_food,Wednesday,1510.82,1610.52,151,25.89,20.45,-5.44,0.3016,0.2235,58.35,6.6,0,Low,Staffing and productivity look stable
2024-04-17,R0021,Heidelberg,coffee_shop,Wednesday,1790.9,2098.86,248,20.23,27.78,7.55,0.1772,0.2075,88.51,17.2,0,Low,Staffing and productivity look stable
2024-04-17,R0022,Mannheim,casual_dining,Wednesday,4110.56,3927.48,234,59.4,52.88,-6.52,0.2153,0.2006,69.2,4.45,0,Low,Staffing and productivity look stable
2024-04-17,R0027,Heidelberg,fast_food,Wednesday,4433.05,3547.51,291,45.56,45.05,-0.51,0.1557,0.1924,97.3,19.98,0,Low,Staffing and productivity look stable
2024-04-17,R0028,Darmstadt,family_restaurant,Wednesday,1874.42,2019.91,174,21.31,25.99,4.68,0.1364,0.1544,87.97,7.76,0,Low,Staffing and productivity look stable
2024-04-17,R0029,Karlsruhe,coffee_shop,Wednesday,5270.23,5061.2,360,70.68,67.0,-3.68,0.2408,0.2378,74.56,3.97,0,Low,Staffing and productivity look stable
2024-04-17,R0030,Darmstadt,fast_food,Wednesday,1823.59,2091.39,206,24.63,26.56,1.93,0.2812,0.2644,74.04,14.69,0,Low,Staffing and productivity look stable
2024-04-17,R0033,Darmstadt,delivery_focused,Wednesday,3742.77,3447.29,258,33.59,39.93,6.34,0.1455,0.1878,111.41,7.89,0,Low,Staffing and productivity look stable
2024-04-17,R0034,Freiburg,delivery_focused,Wednesday,3968.2,3853.8,248,39.91,44.64,4.73,0.1667,0.1919,99.43,2.88,0,Low,Staffing and productivity look stable
2024-04-17,R0035,Mannheim,family_restaurant,Wednesday,2740.89,2706.12,142,35.21,34.83,-0.38,0.2545,0.255,77.83,1.27,0,Low,Staffing and productivity look stable
2024-04-17,R0036,Darmstadt,fast_food,Wednesday,4178.08,3798.72,356,46.67,48.24,1.57,0.1482,0.1684,89.52,9.08,0,Low,Staffing and productivity look stable
2024-04-17,R0037,Mannheim,casual_dining,Wednesday,4104.44,3760.24,259,57.83,50.63,-7.2,0.268,0.2561,70.97,8.39,0,Low,Staffing and productivity look stable
2024-04-17,R0038,Freiburg,coffee_shop,Wednesday,1493.65,1447.43,109,25.22,19.16,-6.06,0.2261,0.1772,59.23,3.09,0,Low,Staffing and productivity look stable
2024-04-17,R0041,Freiburg,fast_food,Wednesday,3634.55,3517.32,317,39.86,44.67,4.81,0.1402,0.1624,91.19,3.23,0,Low,Staffing and productivity look stable
2024-04-17,R0042,Freiburg,casual_dining,Wednesday,7248.57,7858.16,439,98.2,105.8,7.6,0.1811,0.18,73.82,8.41,0,Low,Staffing and productivity look stable
2024-04-17,R0043,Stuttgart,delivery_focused,Wednesday,4607.66,4520.31,260,58.21,52.36,-5.85,0.1728,0.1585,79.15,1.9,0,Low,Staffing and productivity look stable
2024-04-17,R0044,Stuttgart,fast_food,Wednesday,2140.44,2286.91,218,35.46,29.04,-6.42,0.2349,0.1801,60.36,6.84,0,Low,Staffing and productivity look stable
2024-04-17,R0045,Karlsruhe,delivery_focused,Wednesday,3049.36,3014.16,171,39.18,34.91,-4.27,0.1578,0.1422,77.83,1.15,0,Low,Staffing and productivity look stable
2024-04-17,R0046,Frankfurt,delivery_focused,Wednesday,4825.15,4922.6,459,53.18,57.02,3.84,0.1607,0.1689,90.73,2.02,0,Low,Staffing and productivity look stable
2024-04-17,R0047,Darmstadt,fast_food,Wednesday,3728.9,3876.97,234,51.1,49.24,-1.86,0.2273,0.2107,72.97,3.97,0,Low,Staffing and productivity look stable
2024-04-17,R0048,Heidelberg,fast_food,Wednesday,1773.57,1773.13,143,21.97,22.52,0.55,0.1837,0.1884,80.74,0.02,0,Low,Staffing and productivity look stable
2024-04-17,R0049,Heidelberg,coffee_shop,Wednesday,4583.91,4089.78,335,50.84,54.14,3.3,0.1817,0.2168,90.16,10.78,0,Low,Staffing and productivity look stable
2024-04-17,R0051,Frankfurt,casual_dining,Wednesday,2014.49,1857.48,160,22.24,25.01,2.77,0.204,0.2488,90.58,7.79,0,Low,Staffing and productivity look stable
2024-04-17,R0053,Mannheim,delivery_focused,Wednesday,3668.12,3616.71,294,46.09,41.89,-4.2,0.1915,0.1765,79.59,1.4,0,Low,Staffing and productivity look stable
2024-04-17,R0058,Freiburg,coffee_shop,Wednesday,4669.35,4443.55,380,62.83,58.82,-4.01,0.2108,0.2074,74.32,4.84,0,Low,Staffing and productivity look stable
2024-04-17,R0059,Darmstadt,fast_food,Wednesday,4410.86,4692.85,312,51.9,59.6,7.7,0.2168,0.2341,84.99,6.39,0,Low,Staffing and productivity look stable
2024-04-16,R0002,Heidelberg,delivery_focused,Tuesday,3622.88,3242.26,268,43.13,37.56,-5.57,0.1591,0.1549,84.0,10.51,0,Low,Staffing and productivity look stable
2024-04-16,R0004,Freiburg,fast_food,Tuesday,3334.83,3716.6,264,46.44,47.2,0.76,0.2094,0.191,71.81,11.45,0,Low,Staffing and productivity look stable
2024-04-16,R0006,Freiburg,fast_food,Tuesday,5120.2,5129.76,281,72.33,65.15,-7.18,0.2046,0.1839,70.79,0.19,0,Low,Staffing and productivity look stable
2024-04-16,R0007,Freiburg,casual_dining,Tuesday,3943.63,3890.77,291,49.49,52.38,2.89,0.1681,0.1804,79.69,1.34,0,Low,Staffing and productivity look stable
