date,restaurant_id,city,restaurant_type,weekday,weekday_name,month,is_weekend,is_holiday,weather,temperature,promotion_active,orders,delivery_orders,dine_in_orders,avg_order_value,revenue,staff_hours,hourly_wage,labor_cost,productivity_per_hour,personnel_cost_ratio,day_of_year,week_of_year,quarter,revenue_lag_1,revenue_lag_7,orders_lag_7,staff_hours_lag_7,revenue_rolling_7,orders_rolling_7,productivity_rolling_7
2024-06-27,R0033,Darmstadt,delivery_focused,3,Thursday,6,0,0,sunny,22.2,0,258,82,176,12.1,3120.66,31.06,16.21,503.61,100.48,0.1614,179,26,2,2640.48,2374.32,213.0,24.42,3685.5057142857145,263.85714285714283,101.38857142857144
2024-06-28,R0033,Darmstadt,delivery_focused,4,Friday,6,0,0,sunny,16.9,0,333,76,257,12.52,4168.92,53.1,16.21,860.92,78.52,0.2065,180,26,2,3120.66,5021.89,332.0,60.4,3792.1257142857144,270.2857142857143,101.85142857142857
2024-06-29,R0033,Darmstadt,delivery_focused,5,Saturday,6,1,0,sunny,23.5,0,398,118,280,14.16,5636.25,61.66,16.21,999.86,91.4,0.1774,181,26,2,4168.92,4176.96,301.0,41.65,3670.272857142857,270.42857142857144,101.19142857142857
2024-06-30,R0033,Darmstadt,delivery_focused,6,Sunday,6,1,0,cloudy,28.9,0,339,138,201,13.46,4562.63,49.26,16.21,798.77,92.62,0.1751,182,26,2,5636.25,3965.15,270.0,46.63,3878.742857142857,284.2857142857143,99.92
2024-07-01,R0033,Darmstadt,delivery_focused,0,Monday,7,0,0,sunny,28.5,0,208,71,137,12.81,2664.78,23.93,16.21,388.08,111.34,0.1456,183,27,3,4562.63,3739.14,240.0,37.32,3964.097142857143,294.14285714285717,101.00428571428571
2024-07-02,R0033,Darmstadt,delivery_focused,1,Tuesday,7,0,0,sunny,22.5,0,300,126,174,12.65,3793.61,41.23,16.21,668.48,92.02,0.1762,184,27,3,2664.78,3880.6,245.0,28.3,3810.617142857143,289.57142857142856,102.59857142857143
2024-07-03,R0033,Darmstadt,delivery_focused,2,Wednesday,7,0,0,rainy,20.9,0,217,69,148,14.0,3037.44,29.81,16.21,483.37,101.89,0.1591,185,27,3,3793.61,2640.48,246.0,24.74,3798.1899999999996,297.42857142857144,96.15714285714286
2024-07-04,R0033,Darmstadt,delivery_focused,3,Thursday,7,0,0,sunny,13.2,0,246,83,163,14.42,3546.91,39.28,16.21,636.86,90.3,0.1796,186,27,3,3037.44,3120.66,258.0,31.06,3854.8985714285714,293.2857142857143,95.46714285714286
2024-07-05,R0033,Darmstadt,delivery_focused,4,Friday,7,0,0,sunny,26.9,0,268,29,239,9.27,2484.67,26.11,16.21,423.4,95.15,0.1704,187,27,3,3546.91,4168.92,333.0,53.1,3915.7914285714287,291.57142857142856,94.01285714285713
2024-07-06,R0033,Darmstadt,delivery_focused,5,Saturday,7,1,0,cloudy,11.7,0,225,70,155,12.89,2900.33,24.3,16.21,394.0,119.36,0.1358,188,27,3,2484.67,5636.25,398.0,61.66,3675.184285714286,282.2857142857143,96.38857142857144
2024-07-07,R0033,Darmstadt,delivery_focused,6,Sunday,7,1,0,rainy,24.3,1,294,102,192,12.57,3694.87,41.52,16.21,673.27,88.98,0.1822,189,27,3,2900.33,4562.63,339.0,49.26,3284.338571428572,257.57142857142856,100.38285714285715
2024-07-08,R0033,Darmstadt,delivery_focused,0,Monday,7,0,0,cloudy,29.9,0,192,68,124,12.86,2469.52,25.36,16.21,411.27,97.36,0.1665,190,28,3,3694.87,2664.78,208.0,23.93,3160.3728571428574,251.14285714285714,99.86285714285714
2024-07-09,R0033,Darmstadt,delivery_focused,1,Tuesday,7,0,0,sunny,26.1,0,194,65,129,12.05,2336.75,22.18,16.21,359.69,105.34,0.1539,191,28,3,2469.52,3793.61,300.0,41.23,3132.4785714285717,248.85714285714286,97.86571428571428
2024-07-10,R0033,Darmstadt,delivery_focused,2,Wednesday,7,0,0,sunny,16.9,0,264,109,155,15.18,4007.35,36.25,16.21,587.85,110.53,0.1467,192,28,3,2336.75,3037.44,217.0,29.81,2924.3557142857144,233.71428571428572,99.76857142857143
2024-07-11,R0033,Darmstadt,delivery_focused,3,Thursday,7,0,0,cloudy,19.9,0,247,91,156,15.28,3774.58,35.96,16.21,583.12,104.96,0.1545,193,28,3,4007.35,3546.91,246.0,39.28,3062.9142857142856,240.42857142857142,101.00285714285714
2024-07-12,R0033,Darmstadt,delivery_focused,4,Friday,7,0,0,rainy,14.1,0,289,111,178,13.04,3767.78,40.32,16.21,653.78,93.45,0.1735,194,28,3,3774.58,2484.67,268.0,26.11,3095.4385714285713,240.57142857142858,103.09714285714287
2024-07-13,R0033,Darmstadt,delivery_focused,5,Saturday,7,1,0,rainy,29.3,0,248,93,155,10.77,2670.83,30.38,16.21,492.55,87.92,0.1844,195,28,3,3767.78,2900.33,225.0,24.3,3278.7400000000002,243.57142857142858,102.85428571428572
2024-07-14,R0033,Darmstadt,delivery_focused,6,Sunday,7,1,0,sunny,23.0,0,320,110,210,14.37,4597.97,49.0,16.21,794.56,93.83,0.1728,196,28,3,2670.83,3694.87,294.0,41.52,3245.9542857142856,246.85714285714286,98.36285714285715
2024-07-15,R0033,Darmstadt,delivery_focused,0,Monday,7,0,0,rainy,27.1,0,169,65,104,14.6,2467.97,24.79,16.21,402.02,99.54,0.1629,197,29,3,4597.97,2469.52,192.0,25.36,3374.968571428571,250.57142857142858,99.0557142857143
2024-07-16,R0033,Darmstadt,delivery_focused,1,Tuesday,7,0,0,rainy,22.1,0,212,74,138,13.64,2891.37,32.34,16.21,524.39,89.4,0.1814,198,29,3,2467.97,2336.75,194.0,22.18,3374.747142857143,247.28571428571428,99.36714285714287
2024-07-17,R0033,Darmstadt,delivery_focused,2,Wednesday,7,0,0,sunny,15.0,0,260,86,174,12.37,3216.24,29.6,16.21,479.88,108.67,0.1492,199,29,3,2891.37,4007.35,264.0,36.25,3453.9785714285713,249.85714285714286,97.09
2024-07-18,R0033,Darmstadt,delivery_focused,3,Thursday,7,0,0,sunny,18.9,0,281,93,188,12.25,3440.92,35.7,16.21,578.89,96.38,0.1682,200,29,3,3216.24,3774.58,247.0,35.96,3340.9628571428575,249.28571428571428,96.82428571428571
2024-07-19,R0033,Darmstadt,delivery_focused,4,Friday,7,0,0,sunny,20.5,0,270,38,232,14.58,3936.81,37.92,16.21,614.91,103.81,0.1562,201,29,3,3440.92,3767.78,289.0,40.32,3293.2971428571427,254.14285714285714,95.59857142857143
2024-07-20,R0033,Darmstadt,delivery_focused,5,Saturday,7,1,0,sunny,23.3,1,387,97,290,12.71,4918.57,56.63,16.21,918.28,86.85,0.1867,202,29,3,3936.81,2670.83,248.0,30.38,3317.444285714286,251.42857142857142,97.07857142857142
2024-07-21,R0033,Darmstadt,delivery_focused,6,Sunday,7,1,0,sunny,26.8,1,314,76,238,13.14,4125.46,46.77,16.21,758.44,88.2,0.1838,203,29,3,4918.57,4597.97,320.0,49.0,3638.5499999999997,271.2857142857143,96.92571428571429
2024-07-22,R0033,Darmstadt,delivery_focused,0,Monday,7,0,0,cloudy,18.6,0,206,78,128,12.08,2487.91,20.8,16.21,337.32,119.59,0.1356,204,30,3,4125.46,2467.97,169.0,24.79,3571.0485714285714,270.42857142857144,96.12142857142858
2024-07-23,R0033,Darmstadt,delivery_focused,1,Tuesday,7,0,0,sunny,19.5,0,261,112,149,14.15,3692.67,35.77,16.21,580.04,103.23,0.1571,205,30,3,2487.91,2891.37,212.0,32.34,3573.8971428571426,275.7142857142857,98.98571428571428
2024-07-24,R0033,Darmstadt,delivery_focused,2,Wednesday,7,0,0,sunny,15.7,0,217,70,147,13.02,2825.57,29.45,16.21,477.52,95.94,0.169,206,30,3,3692.67,3216.24,260.0,29.6,3688.3685714285716,282.7142857142857,100.96142857142857
2024-07-25,R0033,Darmstadt,delivery_focused,3,Thursday,7,0,0,cloudy,26.0,0,245,106,139,14.2,3480.04,34.92,16.21,566.2,99.66,0.1627,207,30,3,2825.57,3440.92,281.0,35.7,3632.558571428571,276.57142857142856,99.14285714285714
2024-07-26,R0033,Darmstadt,delivery_focused,4,Friday,7,0,0,cloudy,33.0,0,278,101,177,14.5,4029.99,45.38,16.21,735.76,88.81,0.1826,208,30,3,3480.04,3936.81,270.0,37.92,3638.1471428571426,271.42857142857144,99.61142857142859
2024-07-27,R0033,Darmstadt,delivery_focused,5,Saturday,7,1,0,sunny,25.6,0,307,44,263,10.91,3349.89,39.51,16.21,640.56,84.8,0.1912,209,30,3,4029.99,4918.57,387.0,56.63,3651.4585714285713,272.57142857142856,97.46857142857142
2024-07-28,R0033,Darmstadt,delivery_focused,6,Sunday,7,1,0,sunny,24.3,0,296,94,202,12.3,3639.9,29.79,16.21,483.07,122.18,0.1327,210,30,3,3349.89,4125.46,314.0,46.77,3427.3614285714284,261.14285714285717,97.17571428571429
2024-07-29,R0033,Darmstadt,delivery_focused,0,Monday,7,0,0,sunny,13.6,1,306,126,180,16.51,5051.27,34.38,16.21,557.45,146.93,0.1104,211,31,3,3639.9,2487.91,206.0,20.8,3357.9957142857143,258.57142857142856,102.03
2024-07-30,R0033,Darmstadt,delivery_focused,1,Tuesday,7,0,0,rainy,31.9,0,252,61,191,12.69,3196.69,30.18,16.21,489.31,105.93,0.1531,212,31,3,5051.27,3692.67,261.0,35.77,3724.19,272.85714285714283,105.93571428571428
2024-07-31,R0033,Darmstadt,delivery_focused,2,Wednesday,7,0,0,sunny,21.4,0,233,60,173,10.68,2488.2,25.57,16.21,414.55,97.32,0.1666,213,31,3,3196.69,2825.57,217.0,29.45,3653.3357142857144,271.57142857142856,106.32142857142857
2024-08-01,R0033,Darmstadt,delivery_focused,3,Thursday,8,0,0,sunny,19.4,0,282,110,172,13.58,3828.76,37.34,16.21,605.42,102.54,0.1581,214,31,3,2488.2,3480.04,245.0,34.92,3605.14,273.85714285714283,106.5185714285714
2024-08-02,R0033,Darmstadt,delivery_focused,4,Friday,8,0,0,sunny,31.2,0,330,76,254,12.39,4088.39,36.21,16.21,587.18,112.9,0.1436,215,31,3,3828.76,4029.99,278.0,45.38,3654.957142857143,279.14285714285717,106.92999999999999
2024-08-03,R0033,Darmstadt,delivery_focused,5,Saturday,8,1,0,rainy,20.5,1,365,144,221,13.24,4833.86,52.14,16.21,845.4,92.71,0.1749,216,31,3,4088.39,3349.89,307.0,39.51,3663.2999999999997,286.57142857142856,110.37142857142858
2024-08-04,R0033,Darmstadt,delivery_focused,6,Sunday,8,1,0,cloudy,18.4,0,227,33,194,12.63,2866.02,28.82,16.21,467.37,99.43,0.1631,217,31,3,4833.86,3639.9,296.0,29.79,3875.2957142857144,294.85714285714283,111.50142857142858
2024-08-05,R0033,Darmstadt,delivery_focused,0,Monday,8,0,0,sunny,21.9,0,207,63,144,14.48,2996.53,31.3,16.21,507.47,95.74,0.1694,218,32,3,2866.02,5051.27,306.0,34.38,3764.7414285714285,285.0,108.25142857142858
2024-08-06,R0033,Darmstadt,delivery_focused,1,Tuesday,8,0,0,sunny,13.4,1,257,89,168,14.89,3826.27,40.5,16.21,656.69,94.48,0.1716,219,32,3,2996.53,3196.69,252.0,30.18,3471.2071428571426,270.85714285714283,100.93857142857142
2024-08-07,R0033,Darmstadt,delivery_focused,2,Wednesday,8,0,0,sunny,24.1,0,286,68,218,10.49,2999.64,30.09,16.21,487.92,99.68,0.1627,220,32,3,3826.27,2488.2,233.0,25.57,3561.1471428571426,271.57142857142856,99.30285714285715
2024-08-08,R0033,Darmstadt,delivery_focused,3,Thursday,8,0,0,rainy,29.7,0,213,57,156,14.18,3021.0,30.98,16.21,502.32,97.52,0.1663,221,32,3,2999.64,3828.76,282.0,37.34,3634.2099999999996,279.14285714285717,99.64
2024-08-09,R0033,Darmstadt,delivery_focused,4,Friday,8,0,0,cloudy,19.6,0,189,89,100,15.54,2937.43,23.19,16.21,376.0,126.67,0.128,222,32,3,3021.0,4088.39,330.0,36.21,3518.815714285714,269.2857142857143,98.92285714285715
2024-08-10,R0033,Darmstadt,delivery_focused,5,Saturday,8,1,0,rainy,21.9,0,312,99,213,15.56,4854.45,55.97,16.21,907.52,86.73,0.1869,223,32,3,2937.43,4833.86,365.0,52.14,3354.3928571428573,249.14285714285714,100.89
2024-08-11,R0033,Darmstadt,delivery_focused,6,Sunday,8,1,0,sunny,19.7,0,250,101,149,13.76,3440.33,30.35,16.21,492.05,113.37,0.143,224,32,3,4854.45,2866.02,227.0,28.82,3357.3342857142857,241.57142857142858,100.03571428571429
2024-08-12,R0033,Darmstadt,delivery_focused,0,Monday,8,0,0,sunny,16.2,0,234,62,172,12.13,2839.23,31.39,16.21,508.94,90.46,0.1793,225,33,3,3440.33,2996.53,207.0,31.3,3439.378571428572,244.85714285714286,102.02714285714286
2024-08-13,R0033,Darmstadt,delivery_focused,1,Tuesday,8,0,0,sunny,27.1,0,257,90,167,13.78,3542.06,32.3,16.21,523.8,109.65,0.1479,226,33,3,2839.23,3826.27,257.0,40.5,3416.9071428571433,248.71428571428572,101.27285714285715
2024-08-14,R0033,Darmstadt,delivery_focused,2,Wednesday,8,0,0,cloudy,26.3,0,224,94,130,12.97,2904.64,29.22,16.21,473.73,99.42,0.1631,227,33,3,3542.06,2999.64,286.0,30.09,3376.305714285714,248.71428571428572,103.44000000000001
2024-08-15,R0033,Darmstadt,delivery_focused,3,Thursday,8,0,0,cloudy,18.7,0,188,73,115,13.08,2459.29,22.82,16.21,369.96,107.78,0.1504,228,33,3,2904.64,3021.0,213.0,30.98,3362.7342857142858,239.85714285714286,103.40285714285714
2024-08-16,R0033,Darmstadt,delivery_focused,4,Friday,8,0,0,sunny,35.7,0,304,93,211,12.65,3846.58,44.73,16.21,725.35,85.99,0.1886,229,33,3,2459.29,2937.43,189.0,23.19,3282.4900000000002,236.28571428571428,104.86857142857141
2024-08-17,R0033,Darmstadt,delivery_focused,5,Saturday,8,1,0,rainy,28.4,0,303,117,186,14.27,4322.32,37.08,16.21,601.24,116.57,0.1391,230,33,3,3846.58,4854.45,312.0,55.97,3412.3685714285716,252.71428571428572,99.05714285714285
2024-08-18,R0033,Darmstadt,delivery_focused,6,Sunday,8,1,0,cloudy,24.7,0,249,60,189,11.7,2914.2,30.15,16.21,488.85,96.66,0.1677,231,33,3,4322.32,3440.33,250.0,30.35,3336.3499999999995,251.42857142857142,103.32000000000001
2024-08-19,R0033,Darmstadt,delivery_focused,0,Monday,8,0,0,sunny,28.8,0,167,59,108,10.43,1742.41,18.75,16.21,304.02,92.93,0.1745,232,34,3,2914.2,2839.23,234.0,31.39,3261.188571428571,251.28571428571428,100.93285714285715
2024-08-20,R0033,Darmstadt,delivery_focused,1,Tuesday,8,0,0,cloudy,26.6,0,198,73,125,12.42,2458.31,24.76,16.21,401.47,99.29,0.1633,233,34,3,1742.41,3542.06,257.0,32.3,3104.4999999999995,241.71428571428572,101.28571428571429
2024-08-21,R0033,Darmstadt,delivery_focused,2,Wednesday,8,0,0,sunny,31.5,0,230,32,198,14.8,3403.5,33.65,16.21,545.67,101.14,0.1603,234,34,3,2458.31,2904.64,224.0,29.22,2949.6785714285716,233.28571428571428,99.80571428571429
2024-08-22,R0033,Darmstadt,delivery_focused,3,Thursday,8,0,0,sunny,16.3,0,280,73,207,13.54,3790.22,36.07,16.21,584.88,105.08,0.1543,235,34,3,3403.5,2459.29,188.0,22.82,3020.944285714286,234.14285714285714,100.05142857142857
2024-08-23,R0033,Darmstadt,delivery_focused,4,Friday,8,0,0,cloudy,24.0,0,260,69,191,14.54,3780.53,40.06,16.21,649.57,94.37,0.1718,236,34,3,3790.22,3846.58,304.0,44.73,3211.077142857143,247.28571428571428,99.6657142857143
2024-08-24,R0033,Darmstadt,delivery_focused,5,Saturday,8,1,0,sunny,22.0,0,333,102,231,15.68,5220.34,53.1,16.21,860.98,98.31,0.1649,237,34,3,3780.53,4322.32,303.0,37.08,3201.641428571428,241.0,100.86285714285715
2024-08-25,R0033,Darmstadt,delivery_focused,6,Sunday,8,1,0,sunny,22.5,1,332,87,245,12.66,4202.64,49.84,16.21,808.21,84.31,0.1923,238,34,3,5220.34,2914.2,249.0,30.15,3329.93,245.28571428571428,98.25428571428571
2024-08-26,R0033,Darmstadt,delivery_focused,0,Monday,8,0,0,sunny,22.3,0,254,93,161,12.53,3183.81,33.73,16.21,546.87,94.4,0.1718,239,35,3,4202.64,1742.41,167.0,18.75,3513.9928571428572,257.14285714285717,96.49000000000001
2024-08-27,R0033,Darmstadt,delivery_focused,1,Tuesday,8,0,0,sunny,22.1,0,253,82,171,13.53,3423.64,31.7,16.21,514.05,107.99,0.1501,240,35,3,3183.81,2458.31,198.0,24.76,3719.9071428571433,269.57142857142856,96.7
2024-08-28,R0033,Darmstadt,delivery_focused,2,Wednesday,8,0,0,rainy,28.2,0,206,36,170,14.19,2923.83,29.05,16.21,471.05,100.64,0.1611,241,35,3,3423.64,3403.5,230.0,33.65,3857.8114285714287,277.42857142857144,97.94285714285715
2024-08-29,R0033,Darmstadt,delivery_focused,3,Thursday,8,0,0,sunny,27.2,0,196,76,120,11.51,2256.55,23.71,16.21,384.48,95.17,0.1704,242,35,3,2923.83,3790.22,280.0,36.07,3789.287142857143,274.0,97.87142857142858
2024-08-30,R0033,Darmstadt,delivery_focused,4,Friday,8,0,0,cloudy,21.7,0,258,55,203,12.3,3174.27,36.26,16.21,587.93,87.54,0.1852,243,35,3,2256.55,3780.53,260.0,40.06,3570.191428571429,262.0,96.45571428571428
2024-08-31,R0033,Darmstadt,delivery_focused,5,Saturday,8,1,0,sunny,23.4,0,332,152,180,11.66,3870.05,49.11,16.21,796.25,78.81,0.2057,244,35,3,3174.27,5220.34,333.0,53.1,3483.5828571428574,261.7142857142857,95.48
2024-09-01,R0033,Darmstadt,delivery_focused,6,Sunday,9,1,0,sunny,18.3,0,264,95,169,13.38,3533.49,36.91,16.21,598.43,95.74,0.1694,245,35,3,3870.05,4202.64,332.0,49.84,3290.684285714286,261.57142857142856,92.69428571428571
2024-09-02,R0033,Darmstadt,delivery_focused,0,Monday,9,0,0,sunny,12.1,0,225,73,152,10.11,2274.95,23.37,16.21,378.89,97.36,0.1665,246,36,3,3533.49,3183.81,254.0,33.73,3195.0914285714284,251.85714285714286,94.32714285714285
2024-09-03,R0033,Darmstadt,delivery_focused,1,Tuesday,9,0,0,rainy,10.9,1,234,61,173,16.21,3793.39,36.07,16.21,584.93,105.15,0.1542,247,36,3,2274.95,3423.64,253.0,31.7,3065.2542857142857,247.71428571428572,94.75
2024-09-04,R0033,Darmstadt,delivery_focused,2,Wednesday,9,0,0,rainy,9.9,0,163,44,119,12.78,2082.41,25.84,16.21,419.04,80.58,0.2012,248,36,3,3793.39,2923.83,206.0,29.05,3118.075714285714,245.0,94.3442857142857
2024-09-05,R0033,Darmstadt,delivery_focused,3,Thursday,9,0,0,sunny,8.0,0,250,63,187,15.65,3912.52,42.65,16.21,691.55,91.74,0.1768,249,36,3,2082.41,2256.55,196.0,23.71,2997.872857142857,238.85714285714286,91.47857142857143
2024-09-06,R0033,Darmstadt,delivery_focused,4,Friday,9,0,0,sunny,11.0,0,243,60,183,12.21,2966.19,34.65,16.21,561.84,85.6,0.1894,250,36,3,3912.52,3174.27,258.0,36.26,3234.4399999999996,246.57142857142858,90.98857142857143
2024-09-07,R0033,Darmstadt,delivery_focused,5,Saturday,9,1,0,cloudy,17.3,0,321,87,234,11.09,3561.02,34.74,16.21,563.27,102.51,0.1582,251,36,3,2966.19,3870.05,332.0,49.11,3204.714285714286,244.42857142857142,90.71142857142856
2024-09-08,R0033,Darmstadt,delivery_focused,6,Sunday,9,1,0,cloudy,12.7,0,221,64,157,12.22,2700.05,28.2,16.21,457.29,95.74,0.1694,252,36,3,3561.02,3533.49,264.0,36.91,3160.5671428571427,242.85714285714286,94.09714285714287
2024-09-09,R0033,Darmstadt,delivery_focused,0,Monday,9,0,0,sunny,11.2,0,203,63,140,13.79,2798.84,26.14,16.21,423.86,107.07,0.1514,253,37,3,2700.05,2274.95,225.0,23.37,3041.504285714286,236.71428571428572,94.09714285714286
2024-09-10,R0033,Darmstadt,delivery_focused,1,Tuesday,9,0,0,cloudy,12.3,0,255,61,194,14.86,3788.89,31.75,16.21,514.86,119.32,0.1359,254,37,3,2798.84,3793.39,234.0,36.07,3116.3457142857146,233.57142857142858,95.48428571428572
2024-09-11,R0033,Darmstadt,delivery_focused,2,Wednesday,9,0,0,sunny,18.5,0,277,86,191,12.96,3589.68,33.51,16.21,543.33,107.13,0.1514,255,37,3,3788.89,2082.41,163.0,25.84,3115.7028571428573,236.57142857142858,97.50857142857141
2024-09-12,R0033,Darmstadt,delivery_focused,3,Thursday,9,0,0,cloudy,1.8,0,189,64,125,13.31,2515.01,27.81,16.21,450.9,90.44,0.1793,256,37,3,3589.68,3912.52,250.0,42.65,3331.027142857143,252.85714285714286,101.30142857142856
2024-09-13,R0033,Darmstadt,delivery_focused,4,Friday,9,0,0,rainy,8.2,0,216,84,132,13.17,2844.52,26.77,16.21,434.12,106.24,0.1526,257,37,3,2515.01,2966.19,243.0,34.65,3131.382857142857,244.14285714285714,101.11571428571428
2024-09-14,R0033,Darmstadt,delivery_focused,5,Saturday,9,1,0,cloudy,11.6,1,411,105,306,13.93,5724.73,50.68,16.21,821.71,112.96,0.1435,258,37,3,2844.52,3561.02,321.0,34.74,3114.0014285714283,240.28571428571428,104.06428571428572
2024-09-15,R0033,Darmstadt,delivery_focused,6,Sunday,9,1,0,sunny,11.9,0,263,101,162,10.69,2812.35,25.47,16.21,413.07,110.4,0.1469,259,37,3,5724.73,2700.05,221.0,28.2,3423.1028571428574,253.14285714285714,105.55714285714285
2024-09-16,R0033,Darmstadt,delivery_focused,0,Monday,9,0,0,sunny,15.2,1,242,64,178,15.34,3712.79,43.17,16.21,699.98,86.0,0.1885,260,38,3,2812.35,2798.84,203.0,26.14,3439.145714285714,259.14285714285717,107.65142857142858
2024-09-17,R0033,Darmstadt,delivery_focused,1,Tuesday,9,0,0,cloudy,13.3,0,209,96,113,13.22,2762.18,23.9,16.21,387.54,115.57,0.1403,261,38,3,3712.79,3788.89,255.0,31.75,3569.7099999999996,264.7142857142857,104.64142857142858
2024-09-18,R0033,Darmstadt,delivery_focused,2,Wednesday,9,0,0,sunny,11.0,0,236,84,152,15.16,3577.65,32.26,16.21,523.13,110.89,0.1462,262,38,3,2762.18,3589.68,277.0,33.51,3423.0371428571425,258.14285714285717,104.10571428571428
2024-09-19,R0033,Darmstadt,delivery_focused,3,Thursday,9,0,0,cloudy,10.5,1,277,83,194,13.73,3804.58,34.47,16.21,558.99,110.36,0.1469,263,38,3,3577.65,2515.01,189.0,27.81,3421.3185714285714,252.28571428571428,104.64285714285714
2024-09-20,R0033,Darmstadt,delivery_focused,4,Friday,9,0,0,cloudy,13.3,0,250,127,123,14.17,3541.85,32.32,16.21,523.98,109.6,0.1479,264,38,3,3804.58,2844.52,216.0,26.77,3605.542857142857,264.85714285714283,107.48857142857142
2024-09-21,R0033,Darmstadt,delivery_focused,5,Saturday,9,1,0,rainy,6.1,0,251,57,194,12.82,3217.05,30.9,16.21,501.07,104.1,0.1558,265,38,3,3541.85,5724.73,411.0,50.68,3705.161428571428,269.7142857142857,107.96857142857142
2024-09-22,R0033,Darmstadt,delivery_focused,6,Sunday,9,1,0,sunny,10.6,0,267,105,162,15.16,4046.81,35.03,16.21,567.96,115.53,0.1403,266,38,3,3217.05,2812.35,263.0,25.47,3346.921428571429,246.85714285714286,106.70285714285716
2024-09-23,R0033,Darmstadt,delivery_focused,0,Monday,9,0,0,sunny,17.7,0,218,39,179,15.51,3380.83,32.22,16.21,522.41,104.93,0.1545,267,39,3,4046.81,3712.79,242.0,43.17,3523.272857142857,247.42857142857142,107.43571428571428
2024-09-24,R0033,Darmstadt,delivery_focused,1,Tuesday,9,0,0,sunny,2.1,0,221,114,107,14.41,3185.43,30.62,16.21,496.55,104.02,0.1559,268,39,3,3380.83,2762.18,209.0,23.9,3475.85,244.0,110.13999999999999
2024-09-25,R0033,Darmstadt,delivery_focused,2,Wednesday,9,0,0,rainy,18.4,1,271,109,162,12.76,3458.01,29.51,16.21,478.46,117.19,0.1384,269,39,3,3185.43,3577.65,236.0,32.26,3536.3142857142857,245.71428571428572,108.49000000000001
2024-09-26,R0033,Darmstadt,delivery_focused,3,Thursday,9,0,0,sunny,12.8,0,219,92,127,13.85,3032.16,28.54,16.21,462.8,106.23,0.1526,270,39,3,3458.01,3804.58,277.0,34.47,3519.222857142857,250.71428571428572,109.39
2024-09-27,R0033,Darmstadt,delivery_focused,4,Friday,9,0,0,rainy,12.2,0,300,102,198,10.75,3225.71,25.46,16.21,412.89,126.68,0.128,271,39,3,3032.16,3541.85,250.0,32.32,3408.8771428571426,242.42857142857142,108.8
2024-09-28,R0033,Darmstadt,delivery_focused,5,Saturday,9,1,0,sunny,16.8,0,314,125,189,11.64,3654.24,40.24,16.21,652.52,90.8,0.1786,272,39,3,3225.71,3217.05,251.0,30.9,3363.714285714286,249.57142857142858,111.24
2024-09-29,R0033,Darmstadt,delivery_focused,6,Sunday,9,1,0,rainy,6.3,0,233,67,166,15.8,3681.36,42.11,16.21,682.74,87.43,0.1855,273,39,3,3654.24,4046.81,267.0,35.03,3426.1699999999996,258.57142857142856,109.34
2024-09-30,R0033,Darmstadt,delivery_focused,0,Monday,9,0,0,sunny,20.9,0,202,75,127,13.24,2674.61,26.46,16.21,429.05,101.08,0.1604,274,40,3,3681.36,3380.83,218.0,32.22,3373.9628571428575,253.71428571428572,105.32571428571428
2024-10-01,R0033,Darmstadt,delivery_focused,1,Tuesday,10,0,0,rainy,14.0,0,187,79,108,13.41,2507.9,24.51,16.21,397.46,102.31,0.1585,275,40,4,2674.61,3185.43,221.0,30.62,3273.074285714286,251.42857142857142,104.7757142857143
2024-10-02,R0033,Darmstadt,delivery_focused,2,Wednesday,10,0,0,cloudy,14.1,1,247,80,167,12.94,3195.71,30.19,16.21,489.55,105.85,0.1532,276,40,4,2507.9,3458.01,271.0,29.51,3176.2842857142855,246.57142857142858,104.53142857142858
2024-10-03,R0033,Darmstadt,delivery_focused,3,Thursday,10,0,1,sunny,6.5,0,160,54,106,13.55,2168.03,20.59,16.21,333.84,105.3,0.154,277,40,4,3195.71,3032.16,219.0,28.54,3138.8128571428574,243.14285714285714,102.91142857142857
2024-10-04,R0033,Darmstadt,delivery_focused,4,Friday,10,0,0,cloudy,10.3,0,302,125,177,13.93,4206.27,43.99,16.21,713.3,95.62,0.1696,278,40,4,2168.03,3225.71,300.0,25.46,3015.3657142857146,234.71428571428572,102.77857142857144
2024-10-05,R0033,Darmstadt,delivery_focused,5,Saturday,10,1,0,cloudy,8.6,0,271,82,189,14.44,3913.55,35.83,16.21,580.92,109.23,0.1484,279,40,4,4206.27,3654.24,314.0,40.24,3155.445714285714,235.0,98.34142857142858
2024-10-06,R0033,Darmstadt,delivery_focused,6,Sunday,10,1,0,rainy,9.0,1,267,94,173,12.89,3441.52,35.5,16.21,575.55,96.96,0.1672,280,40,4,3913.55,3681.36,233.0,42.11,3192.4900000000002,228.85714285714286,100.9742857142857
2024-10-07,R0033,Darmstadt,delivery_focused,0,Monday,10,0,0,rainy,6.1,0,200,55,145,12.33,2466.94,25.02,16.21,405.74,98.59,0.1645,281,41,4,3441.52,2674.61,202.0,26.46,3158.227142857143,233.71428571428572,102.33571428571429
2024-10-08,R0033,Darmstadt,delivery_focused,1,Tuesday,10,0,0,sunny,12.6,1,234,69,165,15.17,3550.2,41.35,16.21,670.49,85.85,0.1889,282,41,4,2466.94,2507.9,187.0,24.51,3128.56,233.42857142857142,101.98
